SPoCA_v1.0_CH_0000039435;20230501;07:00:41;{"lat":52.4231,"lng":72.9466}#{"lat":52.5387,"lng":73.6614}#{"lat":51.0641,"lng":84.3683}#{"lat":48.2198,"lng":71.3827}#{"lat":52.4231,"lng":72.9466}
SPoCA_v1.0_CH_0000039432;20230501;07:00:41;{"lat":-20.37,"lng":-20.1089}#{"lat":-20.3336,"lng":-20.0631}#{"lat":-18.7546,"lng":-18.8921}#{"lat":-16.532,"lng":-18.9284}#{"lat":-17.038,"lng":-13.919}#{"lat":-13.9426,"lng":-9.80854}#{"lat":-13.7748,"lng":-8.52639}#{"lat":-14.947,"lng":-8.2331}#{"lat":-16.8655,"lng":-10.6749}#{"lat":-18.9326,"lng":-11.1893}#{"lat":-18.3094,"lng":-13.1238}#{"lat":-19.2681,"lng":-15.7188}#{"lat":-20.7782,"lng":-16.9581}#{"lat":-20.37,"lng":-20.1089}
SPoCA_v1.0_CH_0000039303;20230501;07:00:41;{"lat":61.0869,"lng":-81.8162}#{"lat":61.1666,"lng":-81.7895}#{"lat":67.3488,"lng":-79.1784}#{"lat":62.5842,"lng":-55.074}#{"lat":61.0869,"lng":-81.8162}
SPoCA_v1.0_CH_0000039412;20230501;07:00:41;{"lat":-53.8308,"lng":-89.3069}#{"lat":-53.8771,"lng":-89.1474}#{"lat":-61.6891,"lng":-74.4396}#{"lat":-66.479,"lng":-87.0983}#{"lat":-53.8308,"lng":-89.3069}
SPoCA_v1.0_CH_0000039325;20230501;07:00:41;{"lat":39.4984,"lng":17.118}#{"lat":39.5497,"lng":17.18}#{"lat":40.1866,"lng":22.1563}#{"lat":43.2739,"lng":26.4802}#{"lat":40.8235,"lng":30.0836}#{"lat":42.2763,"lng":34.0792}#{"lat":41.1721,"lng":36.7567}#{"lat":37.19,"lng":36.5917}#{"lat":33.9456,"lng":42.9724}#{"lat":29.2096,"lng":43.8791}#{"lat":29.159,"lng":57.8607}#{"lat":24.7086,"lng":56.2844}#{"lat":22.6616,"lng":51.1747}#{"lat":16.9327,"lng":46.7366}#{"lat":16.9682,"lng":43.8488}#{"lat":18.6299,"lng":43.8918}#{"lat":22.6121,"lng":50.344}#{"lat":25.0217,"lng":50.8385}#{"lat":23.4812,"lng":40.5787}#{"lat":26.607,"lng":41.65}#{"lat":28.0844,"lng":38.5258}#{"lat":31.105,"lng":37.8768}#{"lat":30.1745,"lng":33.7545}#{"lat":36.3423,"lng":27.832}#{"lat":36.0445,"lng":23.3214}#{"lat":34.0758,"lng":21.1378}#{"lat":30.8164,"lng":22.9659}#{"lat":30.2018,"lng":25.5534}#{"lat":27.9026,"lng":23.5179}#{"lat":25.2606,"lng":24.5569}#{"lat":24.7921,"lng":27.6811}#{"lat":19.872,"lng":23.3843}#{"lat":15.1141,"lng":24.5737}#{"lat":11.88,"lng":27.1178}#{"lat":10.9177,"lng":26.2386}#{"lat":11.9334,"lng":24.1841}#{"lat":16.4091,"lng":21.8819}#{"lat":30.0109,"lng":22.3153}#{"lat":31.5988,"lng":21.1146}#{"lat":31.6585,"lng":18.3871}#{"lat":33.5381,"lng":18.1102}#{"lat":35.7932,"lng":19.57}#{"lat":39.4984,"lng":17.118}
SPoCA_v1.0_CH_0000039417;20230501;07:00:41;{"lat":59.6283,"lng":11.4456}#{"lat":59.7124,"lng":11.5478}#{"lat":61.2775,"lng":13.5909}#{"lat":59.2824,"lng":17.8201}#{"lat":60.8591,"lng":25.5258}#{"lat":56.1475,"lng":20.5917}#{"lat":55.7846,"lng":11.5153}#{"lat":59.6283,"lng":11.4456}
SPoCA_v1.0_CH_0000039351;20230501;07:00:41;{"lat":-47.7077,"lng":-58.2436}#{"lat":-47.6661,"lng":-58.0678}#{"lat":-44.7563,"lng":-48.9372}#{"lat":-43.979,"lng":-44.0935}#{"lat":-41.3353,"lng":-41.4299}#{"lat":-40.3191,"lng":-37.4926}#{"lat":-31.4347,"lng":-33.7917}#{"lat":-29.5511,"lng":-29.9949}#{"lat":-25.974,"lng":-28.3787}#{"lat":-27.5075,"lng":-22.8899}#{"lat":-25.5803,"lng":-18.7761}#{"lat":-26.2248,"lng":-15.7321}#{"lat":-28.2755,"lng":-14.9739}#{"lat":-30.423,"lng":-17.258}#{"lat":-32.6983,"lng":-17.2515}#{"lat":-35.7884,"lng":-14.7764}#{"lat":-41.9657,"lng":-13.0587}#{"lat":-43.1572,"lng":-10.0407}#{"lat":-41.0579,"lng":-3.70055}#{"lat":-43.759,"lng":-5.21371}#{"lat":-44.6377,"lng":-7.48102}#{"lat":-44.013,"lng":-12.5347}#{"lat":-48.8366,"lng":-25.2318}#{"lat":-53.4815,"lng":-32.4212}#{"lat":-53.2985,"lng":-35.9079}#{"lat":-55.2058,"lng":-39.9358}#{"lat":-54.5934,"lng":-47.0747}#{"lat":-51.7333,"lng":-49.8374}#{"lat":-44.4322,"lng":-29.0305}#{"lat":-41.2091,"lng":-26.4544}#{"lat":-39.4918,"lng":-26.778}#{"lat":-38.6858,"lng":-31.1372}#{"lat":-43.913,"lng":-37.9886}#{"lat":-45.4566,"lng":-43.532}#{"lat":-47.7208,"lng":-47.3983}#{"lat":-49.1192,"lng":-54.4464}#{"lat":-47.7077,"lng":-58.2436}
SPoCA_v1.0_CH_0000039419;20230501;11:00:41;{"lat":7.61362,"lng":-49.7396}#{"lat":7.64739,"lng":-49.6886}#{"lat":11.6251,"lng":-43.317}#{"lat":8.40061,"lng":-35.4443}#{"lat":2.75589,"lng":-39.6855}#{"lat":0.0989,"lng":-38.5145}#{"lat":-1.25998,"lng":-39.547}#{"lat":-0.095387,"lng":-41.2893}#{"lat":4.18403,"lng":-41.4742}#{"lat":5.0876,"lng":-45.6445}#{"lat":7.61362,"lng":-49.7396}
SPoCA_v1.0_CH_0000039435;20230501;11:00:41;{"lat":55.1317,"lng":72.7222}#{"lat":55.2892,"lng":73.9308}#{"lat":51.3956,"lng":84.3241}#{"lat":47.5521,"lng":74.9274}#{"lat":55.1317,"lng":72.7222}
SPoCA_v1.0_CH_0000039432;20230501;11:00:41;{"lat":-17.934,"lng":-16.6164}#{"lat":-17.8978,"lng":-16.5734}#{"lat":-16.7713,"lng":-15.5698}#{"lat":-17.0631,"lng":-11.2615}#{"lat":-14.0324,"lng":-6.55489}#{"lat":-13.8969,"lng":-5.09903}#{"lat":-14.9969,"lng":-4.48948}#{"lat":-15.426,"lng":-6.10939}#{"lat":-18.6838,"lng":-8.97514}#{"lat":-19.968,"lng":-13.2598}#{"lat":-21.7044,"lng":-15.0146}#{"lat":-20.5829,"lng":-16.5751}#{"lat":-17.934,"lng":-16.6164}
