CH1;20230502;14:00;{"lat":-23.311075498389858,"lng":8.846275124827038}#{"lat":-28.097369491661762,"lng":4.612994084664064}#{"lat":-28.474117312156917,"lng":1.143289501514415}#{"lat":-30.746914527780408,"lng":-3.6897252067939235}#{"lat":-31.32025714772504,"lng":-7.61962209319587}#{"lat":-33.29980396828001,"lng":-12.562737825266765}#{"lat":-30.660125088531434,"lng":-16.183552086309692}#{"lat":-27.175108254162964,"lng":-15.231606407985886}#{"lat":-24.230988147553486,"lng":-10.717539871045293}#{"lat":-24.872135534926056,"lng":-9.365304219097474}#{"lat":-29.169332662832485,"lng":-9.374309179897224}#{"lat":-27.157490788436064,"lng":-5.572192388319288}#{"lat":-23.783036224607407,"lng":-4.593980710521026}#{"lat":-21.134537030889362,"lng":-7.763464323692153}#{"lat":-14.535161477338699,"lng":-9.034004941354997}#{"lat":-14.365067125330476,"lng":-4.614637071067431}#{"lat":-15.90198426508605,"lng":-0.12665674889545286}#{"lat":-18.92812188466678,"lng":1.529300418623043}#{"lat":-23.322096874432706,"lng":5.406080761820395}
CH2;20230502;14:00;{"lat":3.5213586275794584,"lng":-11.20957512889424}#{"lat":2.647540419661256,"lng":-11.366982543954439}#{"lat":4.567163588079826,"lng":-13.723618555994399}#{"lat":3.3894274806970404,"lng":-16.128770874819402}#{"lat":5.568370030635759,"lng":-18.26114701479922}#{"lat":6.7266803745395265,"lng":-20.598350401982557}#{"lat":8.02065421619648,"lng":-20.760396635851755}#{"lat":9.892149716319398,"lng":-17.371553629664646}#{"lat":9.192771476432664,"lng":-14.81360892335342}#{"lat":7.799305105355934,"lng":-13.077000941770361}
CH1;20230502;15:00;{"lat":-25.6926817411242,"lng":10.272603746512612}#{"lat":-31.754759013515873,"lng":-1.1346489004595206}#{"lat":-31.794741975224557,"lng":-7.479098770887385}#{"lat":-32.97399542770681,"lng":-14.91493864074755}#{"lat":-28.97218788401542,"lng":-16.035330030817686}#{"lat":-27.367311333360483,"lng":-13.145008131755333}#{"lat":-25.40980127249311,"lng":-8.284750503048102}#{"lat":-27.84019557215908,"lng":-8.169067268473071}#{"lat":-29.77886485159038,"lng":-5.57100269744871}#{"lat":-24.241213612575223,"lng":-4.086446034232618}#{"lat":-22.119100965809015,"lng":-6.120535646877898}#{"lat":-18.23470564840398,"lng":-6.206584276282205}#{"lat":-16.45320551124186,"lng":-10.74003434842596}#{"lat":-10.502896887187994,"lng":-13.883415827300576}#{"lat":-14.67774584493574,"lng":-10.219308381035429}#{"lat":-14.352751908765708,"lng":-5.89878823896421}#{"lat":-15.308571434961795,"lng":0.1532553909682166}#{"lat":-17.023377819911328,"lng":3.7356351854379755}#{"lat":-23.554165797834614,"lng":6.580671824519757}
CH2;20230502;15:00;{"lat":2.892675305582475,"lng":-9.726753084828307}#{"lat":4.450300412310284,"lng":-12.981031191536182}#{"lat":4.121222531643651,"lng":-15.381245010376672}#{"lat":5.757509871126865,"lng":-17.575498106195518}#{"lat":6.1601375607806546,"lng":-19.595337322313917}#{"lat":8.265045028472539,"lng":-20.094638757760748}#{"lat":10.478886058213039,"lng":-18.451800621892474}#{"lat":10.282486460460007,"lng":-16.214877214466654}#{"lat":8.6785419306642,"lng":-12.267720607346462}
CH1;20230502;16:00;{"lat":-23.512078418795273,"lng":9.948239511013366}#{"lat":-27.715979413649713,"lng":9.965150404670293}#{"lat":-29.54536600733453,"lng":3.2615355335568808}#{"lat":-32.91811316495082,"lng":-3.169486432161448}#{"lat":-34.52606283032855,"lng":-8.405858844727403}#{"lat":-35.26200192000021,"lng":-17.503298528103876}#{"lat":-29.72274976745503,"lng":-16.583952363822767}#{"lat":-28.043717231511863,"lng":-13.832877159434496}#{"lat":-25.065881650769107,"lng":-5.86310491324749}#{"lat":-29.81920119731907,"lng":-5.507963412740131}#{"lat":-27.34542034492701,"lng":-1.3563115680144389}#{"lat":-22.364244643708,"lng":-5.586754213159231}#{"lat":-17.295170663824685,"lng":-6.443363234604158}#{"lat":-15.048507841645996,"lng":-12.111037372915527}#{"lat":-12.177928032876743,"lng":-14.013154979351787}#{"lat":-13.758582054538431,"lng":-9.095238179850194}#{"lat":-13.665113229352928,"lng":-4.1791732534417925}#{"lat":-14.99304197043329,"lng":1.9682392406218163}
CH2;20230502;16:00;{"lat":4.896081388960392,"lng":-9.691173408544302}#{"lat":3.0351340363931634,"lng":-10.257307515670377}#{"lat":4.667754471758427,"lng":-13.32236092192501}#{"lat":3.288360154665808,"lng":-15.628563086221554}#{"lat":5.125186166524998,"lng":-16.509243286660418}#{"lat":6.464927934946283,"lng":-19.911204869253506}#{"lat":8.635100020364884,"lng":-19.789977463141373}#{"lat":10.32795717624789,"lng":-18.12417791840408}#{"lat":9.576127942181554,"lng":-14.206932671344816}#{"lat":7.264262773824806,"lng":-11.08175032819311}
CH1;20230502;17:00;{"lat":-26.720175742445726,"lng":10.73062353881709}#{"lat":-28.91489066095796,"lng":5.454165662876056}#{"lat":-31.521006761530682,"lng":-0.5399071342917772}#{"lat":-31.72681353901956,"lng":-5.786338193471803}#{"lat":-33.0482906900863,"lng":-12.407492845961228}#{"lat":-31.035763482733433,"lng":-15.23552675256877}#{"lat":-28.332213579681657,"lng":-15.352103712398764}#{"lat":-28.301203969676145,"lng":-7.678612613938798}#{"lat":-28.763336895092408,"lng":-2.2734423647826674}#{"lat":-24.73082005110642,"lng":-1.1187284779602447}#{"lat":-19.42519774601514,"lng":-2.8774383290086725}#{"lat":-17.133853085194037,"lng":-6.701815352283624}#{"lat":-15.468736237209132,"lng":-12.745163896452812}#{"lat":-11.536163866684138,"lng":-12.337685246524849}#{"lat":-15.101644057150022,"lng":-7.043418408010176}#{"lat":-14.415748107253457,"lng":-4.290895228987828}#{"lat":-14.612693466155322,"lng":2.856831001662128}#{"lat":-20.450586067228585,"lng":6.715978693272131}
CH2;20230502;17:00;{"lat":8.040196411932952,"lng":-10.182101137063842}#{"lat":4.407824239439475,"lng":-10.324048519408539}#{"lat":4.273098484927469,"lng":-13.250519330877815}#{"lat":1.6830828367755934,"lng":-13.552389797334703}#{"lat":5.747773434154642,"lng":-16.81811655128353}#{"lat":7.012516624310205,"lng":-19.641280077031542}#{"lat":10.0074400809151,"lng":-18.17386035113173}#{"lat":11.357271718120865,"lng":-14.655752894088439}
CH1;20230502;18:00;{"lat":-25.264739378713436,"lng":11.076527895310084}#{"lat":-28.668529477462155,"lng":5.0052891668092325}#{"lat":-30.288483277106934,"lng":-0.15122933702288233}#{"lat":-32.542113191025294,"lng":-4.389104712301846}#{"lat":-33.10680290352812,"lng":-16.76327361569121}#{"lat":-29.69319086562143,"lng":-15.537736387528662}#{"lat":-27.007812888842267,"lng":-9.930139447974952}#{"lat":-26.844878180672744,"lng":-4.850465412798859}#{"lat":-24.26946589706065,"lng":-7.299033260255765}#{"lat":-22.917496316766698,"lng":-5.020561000932222}#{"lat":-20.0746691939853,"lng":-3.68207917697128}#{"lat":-16.841789731969975,"lng":-7.456770361838885}#{"lat":-15.757316337678862,"lng":-12.060869924733598}#{"lat":-12.864945643000368,"lng":-11.249105080326194}#{"lat":-16.31456491973861,"lng":3.582118882655285}#{"lat":-22.682625045547613,"lng":6.8213697368558135}
CH2;20230502;18:00;{"lat":6.72666201637216,"lng":-9.619288684517118}#{"lat":4.622526977580597,"lng":-12.324418996628355}#{"lat":2.0498552837120876,"lng":-13.730041072174322}#{"lat":5.351143975050546,"lng":-14.944294201254538}#{"lat":8.485754295804348,"lng":-18.82097459799278}#{"lat":11.614539705941384,"lng":-17.210663937650814}#{"lat":11.432600133874269,"lng":-14.19880248748763}#{"lat":8.848714335658517,"lng":-9.844079182563688}
